"EFF_DATE","SITE_NO","SITE_TYPE_CODE","STATE_CODE","ARPT_ID","CITY","COUNTRY_CODE","STATE_NAME","COUNTY_NAME","ARPT_NAME","LAT_DEG","LAT_MIN","LAT_SEC","LAT_HEMIS","LAT_DECIMAL","LONG_DEG","LONG_MIN","LONG_SEC","LONG_HEMIS","LONG_DECIMAL","ELEV","ELEV_METHOD_CODE","MAG_VARN","MAG_HEMIS","MAG_VARN_YEAR","ICAO_ID","facility_use"
"2026/09/03","06057.1","A","IA","0K7","HUMBOLDT","US","IOWA","HUMBOLDT","HUMBOLDT MUNI",42,44,5.5,"N",42.73486111,94,14,43.7,"W",-94.24547222,1098.3,"S",4,"E",1985,"","public"
"2026/09/03","06057.11","H","IA","IA90","HUMBOLDT","US","IOWA","HUMBOLDT","HUMBOLDT COUNTY MEML HOSPITAL",42,43,58.9,"N",42.73302777,94,13,52.03,"W",-94.23111944,1102,"E",4,"E",1995,"","private"
"2026/09/03","06065.1","H","IA","IA37","IDA GROVE","US","IOWA","IDA","HORN MEML HOSPITAL",42,20,20.97,"N",42.33915833,95,27,38.38,"W",-95.46066111,1325,"E",5,"E",1990,"","private"
"2026/09/03","06065.2","A","IA","IDG","IDA GROVE","US","IOWA","IDA","IDA GROVE MUNI",42,19,57.352,"N",42.33259777,95,26,41.596,"W",-95.44488777,1245,"S",6,"E",1980,"KIDG","public"
"2026/09/03","06068.1","A","IA","IIB","INDEPENDENCE","US","IOWA","BUCHANAN","JAMES H CONNELL FLD AT INDEPENDENCE MUNI",42,27,24.8,"N",42.45688888,91,56,51.6,"W",-91.94766666,979,"S",0,"E",2010,"KIIB","public"
"2026/09/03","06069.1","A","IA","IA86","INDIANOLA","US","IOWA","WARREN","HEDGEWOOD LANDING",41,15,59.981,"N",41.26666138,93,30,33.77,"W",-93.50938055,990,"E",3,"E",1995,"","private"
"2026/09/03","06069.11","A","IA","IA85","INDIANOLA","US","IOWA","WARREN","TUINSTRA AIRFIELD",41,26,6.468,"N",41.43513,93,32,25.774,"W",-93.54049277,900,"E",3,"E",1995,"","private"
"2026/09/03","06069.12","A","IA","44IA","INDIANOLA","US","IOWA","WARREN","NASH FLD INDIANOLA",41,18,13.87,"N",41.30385277,93,34,2.965,"W",-93.56749027,991,"S",4,"E",1985,"","private"
"2026/09/03","06069.13","H","IA","IA71","INDIANOLA","US","IOWA","WARREN","INDIANOLA",41,22,6.77,"N",41.36854722,93,33,19.7,"W",-93.55547222,950,"E",4,"E",1990,"","private"
"2026/09/03","06069.14","A","IA","IA11","INDIANOLA","US","IOWA","WARREN","TOO SHORT",41,17,39.43,"N",41.29428611,93,38,52.845,"W",-93.6480125,976,"E",3,"E",1995,"","private"
"2026/09/03","06069.2","A","IA","IA41","INDIANOLA","US","IOWA","WARREN","LAVERTY FLD",41,24,54.97,"N",41.41526944,93,33,40.776,"W",-93.56132666,950,"E",4,"E",1985,"","private"
"2026/09/03","06069.21","A","IA","IA20","INDIANOLA","US","IOWA","WARREN","AGRIVATION FLD",41,20,18.21,"N",41.33839166,93,39,13.34,"W",-93.65370555,972,"E",NA,"",NA,"","private"
"2026/09/03","06070.","A","IA","IOW","IOWA CITY","US","IOWA","JOHNSON","IOWA CITY MUNI",41,38,22.676,"N",41.63963222,91,32,52.402,"W",-91.54788944,683.7,"S",1,"W",2020,"KIOW","public"
"2026/09/03","06070.01","A","IA","IA16","IOWA CITY","US","IOWA","JOHNSON","PICAYUNE",41,42,30.057,"N",41.70834916,91,30,0.608,"W",-91.50016888,800,"E",2,"E",1985,"","private"
"2026/09/03","06070.02","H","IA","1IA7","IOWA CITY","US","IOWA","JOHNSON","UNIVERSITY OF IOWA HOSPITALS & CLINIC",41,39,35.59,"N",41.65988611,91,32,51,"W",-91.5475,840,"E",2,"E",1985,"","private"
"2026/09/03","06070.2","H","IA","IA03","IOWA CITY","US","IOWA","JOHNSON","BLACKBERRY RIDGE",41,41,36.24,"N",41.6934,91,31,20.51,"W",-91.52236388,713,"E",NA,"",NA,"","private"
"2026/09/03","06074.","A","IA","IFA","IOWA FALLS","US","IOWA","HARDIN","IOWA FALLS MUNI",42,28,16.88,"N",42.47135555,93,16,14.603,"W",-93.27072305,1137.4,"S",1,"E",2015,"KIFA","public"
"2026/09/03","06075.","A","IA","EFW","JEFFERSON","US","IOWA","GREENE","JEFFERSON MUNI",42,0,35.4,"N",42.00983333,94,20,30.5,"W",-94.34180555,1047.3,"S",3,"E",2000,"KEFW","public"
"2026/09/03","06075.01","H","IA","3IA2","JEFFERSON","US","IOWA","GREENE","GREENE COUNTY MEDICAL CENTER",42,0,59.32,"N",42.01647777,94,23,22.88,"W",-94.38968888,1050,"E",4,"E",1985,"","private"
"2026/09/03","06078.","A","IA","93IA","JEWELL","US","IOWA","HAMILTON","LUND",42,15,37,"N",42.26027777,93,38,59,"W",-93.64972222,1063,"E",NA,"",NA,"","private"
"2026/09/03","06080.","A","IA","EOK","KEOKUK","US","IOWA","LEE","KEOKUK MUNI",40,27,35.668,"N",40.45990777,91,25,42.604,"W",-91.42850111,671.9,"S",2,"E",1985,"KEOK","public"
"2026/09/03","06080.6","A","IA","6K9","KEOSAUQUA","US","IOWA","VAN BUREN","KEOSAUQUA MUNI",40,44,5.1,"N",40.73475,91,56,55.619,"W",-91.94878305,580,"E",3,"E",1985,"","public"
"2026/09/03","06080.61","A","IA","27IA","KEOSAUQUA","US","IOWA","VAN BUREN","OLDFIELD AERO",40,45,5.225,"N",40.75145138,92,1,50.96,"W",-92.03082222,750,"E",NA,"",NA,"","private"
"2026/09/03","06083.3","A","IA","OXV","KNOXVILLE","US","IOWA","MARION","KNOXVILLE MUNI",41,17,56.7489,"N",41.29909691,93,6,49.474,"W",-93.11374277,928.3,"S",2,"E",2000,"KOXV","public"
"2026/09/03","06083.31","H","IA","0IA0","KNOXVILLE","US","IOWA","MARION","KNOXVILLE AREA COMMUNITY HOSPITAL",41,18,41.57,"N",41.31154722,93,6,42.26,"W",-93.11173888,927,"E",4,"E",1985,"","private"
"2026/09/03","06085.5","H","IA","2IA6","LAKE CITY","US","IOWA","CALHOUN","STEWART MEML HOSPITAL",42,15,56.55,"N",42.26570833,94,44,53.63,"W",-94.74823055,1212,"E",5,"E",1985,"","private"
"2026/09/03","06086.","A","IA","0Y6","LAKE MILLS","US","IOWA","WINNEBAGO","LAKE MILLS MUNI",43,24,49.2,"N",43.41366666,93,30,42.3,"W",-93.51175,1260,"S",4,"E",1985,"","public"
"2026/09/03","06089.","A","IA","LWD","LAMONI","US","IOWA","DECATUR","LAMONI MUNI",40,37,56.611,"N",40.63239194,93,54,8.014,"W",-93.90222611,1130.6,"E",3,"E",2000,"KLWD","public"
"2026/09/03","06096.","A","IA","2VA","LARCHWOOD","US","IOWA","LYON","ZANGGER VINTAGE AIRPARK",43,27,2.2708,"N",43.45063077,96,24,16.7971,"W",-96.40466586,1478,"S",6,"E",1985,"","public"
"2026/09/03","06099.5","A","IA","IA84","LAWTON","US","IOWA","WOODBURY","LAWTON",42,28,59.973,"N",42.48332583,96,12,1.085,"W",-96.20030138,1235,"E",6,"E",1985,"","private"
"2026/09/03","06109.","A","IA","LRJ","LE MARS","US","IOWA","PLYMOUTH","LE MARS MUNI",42,46,42.8,"N",42.77855555,96,11,36.9,"W",-96.19358333,1197,"S",3,"E",2015,"KLRJ","public"
"2026/09/03","06109.01","A","IA","12IA","LEMARS","US","IOWA","PLYMOUTH","PLUEGER AIRFIELD",42,48,1.96,"N",42.80054444,96,8,16.07,"W",-96.13779722,1245,"E",NA,"",NA,"","private"
"2026/09/03","06110.3","H","IA","6IA0","LEON","US","IOWA","DECATUR","DECATUR COUNTY HOSPITAL",40,45,5.45,"N",40.75151388,93,44,44.29,"W",-93.74563611,1100,"E",4,"E",1990,"","private"
"2026/09/03","06112.","A","IA","IA83","LIVERMORE","US","IOWA","KOSSUTH","KOHLHAAS",42,57,18.405,"N",42.9551125,94,10,2.965,"W",-94.16749027,1155,"E",4,"E",1985,"","private"
"2026/09/03","06117.","A","IA","6IA7","LOCKRIDGE","US","IOWA","JEFFERSON","R S  AUTO",40,59,25.28,"N",40.99035555,91,44,39.02,"W",-91.74417222,770,"E",2,"E",1990,"","private"
"2026/09/03","06132.11","A","IA","C27","MANCHESTER","US","IOWA","DELAWARE","MANCHESTER MUNI",42,29,25.785,"N",42.49049583,91,29,52.345,"W",-91.49787361,987,"S",2,"E",1985,"","public"
"2026/09/03","06147.1","A","IA","MEY","MAPLETON","US","IOWA","MONONA","JAMES G WHITING MEML FLD",42,10,41.862,"N",42.178295,95,47,37.123,"W",-95.79364527,1116,"S",5,"E",1995,"KMEY","public"
"2026/09/03","06149.1","A","IA","OQW","MAQUOKETA","US","IOWA","JACKSON","MAQUOKETA MUNI",42,3,2.5,"N",42.05069444,90,44,21.1,"W",-90.73919444,773.6,"S",0,"E",2000,"KOQW","public"
"2026/09/03","06149.11","H","IA","IA65","MAQUOKETA","US","IOWA","JACKSON","JACKSON COUNTY RGNL HEALTH CENTER",42,2,46.71,"N",42.04630833,90,39,24.69,"W",-90.65685833,752,"E",NA,"",NA,"","private"
"2026/09/03","06152.35","H","IA","22IA","MARENGO","US","IOWA","IOWA","MARENGO MEML HOSPITAL",41,48,8.86,"N",41.80246111,92,4,21.94,"W",-92.07276111,739,"E",NA,"",NA,"","private"
"2026/09/03","06155.6","A","IA","C17","MARION","US","IOWA","LINN","MARION",42,1,47.3191,"N",42.02981086,91,31,54.2003,"W",-91.5317223,860.6,"E",2,"E",1985,"","public"
"2026/09/03","06155.61","H","IA","28IA","MARION","US","IOWA","LINN","MERCY MARION EMERGENCY DEPARTMENT",42,2,5.13,"N",42.03475833,91,34,25.4,"W",-91.57372222,861,"E",NA,"",NA,"","private"
"2026/09/03","06161.","H","IA","6IA8","MARSHALLTOWN","US","IOWA","MARSHALL","MMSC",42,2,58.65,"N",42.049625,92,54,17.89,"W",-92.90496944,920,"E",3,"E",1990,"","private"
"2026/09/03","06161.1","A","IA","MIW","MARSHALLTOWN","US","IOWA","MARSHALL","MARSHALLTOWN MUNI",42,6,45.9,"N",42.11275,92,55,4,"W",-92.91777777,974.6,"S",1,"E",2010,"KMIW","public"
"2026/09/03","06161.11","H","IA","98IA","MARSHALLTOWN","US","IOWA","MARSHALL","UNITY POINT MARSHALLTOWN",42,0,2.84,"N",42.00078888,92,54,54.86,"W",-92.91523888,994,"",NA,"",NA,"","private"
"2026/09/03","06164.","A","IA","MCW","MASON CITY","US","IOWA","CERRO GORDO","MASON CITY MUNI",43,9,28.1,"N",43.15780555,93,19,52.5,"W",-93.33125,1213.4,"S",0,"E",2020,"KMCW","public"
"2026/09/03","06164.01","A","IA","73IA","MASON CITY","US","IOWA","CERRO GORDO","HARRIS FLD",43,14,8,"N",43.23555555,93,12,30,"W",-93.20833333,1180,"E",NA,"",NA,"","private"
"2026/09/03","06164.02","H","IA","IA47","MASON CITY","US","IOWA","CERRO GORDO","MERCYONE NORTH IOWA MEDICAL CENTER",43,9,1.38,"N",43.15038333,93,12,55.05,"W",-93.21529166,1147,"E",NA,"",NA,"","private"
"2026/09/03","06164.19","A","IA","SXK","MAURICE","US","IOWA","SIOUX","SIOUX COUNTY RGNL",42,59,8.979,"N",42.9858275,96,9,41.041,"W",-96.16140027,1408.9,"S",2,"E",2020,"KSXK","public"
"2026/09/03","06167.4","A","IA","0IA4","MEDIAPOLIS","US","IOWA","DES MOINES","SHARAR FLD",41,1,40.24,"N",41.02784444,91,3,48.505,"W",-91.06347361,700,"E",2,"E",1985,"","private"
"2026/09/03","06171.5","H","IA","0IA9","MIDDLETON","US","IOWA","DES MOINES","ARMY RESERVE",40,50,0.133,"N",40.83337027,91,18,0.543,"W",-91.30015083,725,"E",2,"E",1985,"","private"
"2026/09/03","06173.","A","IA","4D8","MILFORD","US","IOWA","DICKINSON","FULLER",43,20,0.218,"N",43.33339388,95,9,32.733,"W",-95.1590925,1439,"S",5,"E",1980,"","public"
"2026/09/03","06173.6","A","IA","0IA5","MILLERTON","US","IOWA","WAYNE","MOORE",40,52,20.01,"N",40.872225,93,15,45.754,"W",-93.26270944,1060,"E",4,"E",1985,"","private"
"2026/09/03","06175.","A","IA","90IA","MISSOURI VALLEY","US","IOWA","HARRISON","MISSOURI VALLEY",41,32,24.972,"N",41.54027,95,53,16.037,"W",-95.88778805,1000,"S",6,"E",1985,"","private"
"2026/09/03","06183.1","A","IA","MXO","MONTICELLO","US","IOWA","JONES","MONTICELLO RGNL",42,13,13.303,"N",42.22036194,91,9,47.874,"W",-91.16329833,833.3,"S",1,"E",2000,"KMXO","public"
"2026/09/03","06186.01","A","IA","1Y3","MOUNT AYR","US","IOWA","RINGGOLD","JUDGE LEWIS FLD/MOUNT AYR MUNI",40,42,23,"N",40.70638888,94,13,13,"W",-94.22027777,1265,"E",5,"E",1985,"","public"
"2026/09/03","06194.","A","IA","MPZ","MOUNT PLEASANT","US","IOWA","HENRY","MOUNT PLEASANT MUNI",40,56,47.804,"N",40.94661222,91,30,40.214,"W",-91.51117055,730.6,"S",0,"W",2010,"KMPZ","public"
"2026/09/03","06194.01","H","IA","2IA3","MOUNT PLEASANT","US","IOWA","HENRY","MEDICAL",40,57,42.01,"N",40.96166944,91,33,37.31,"W",-91.56036388,734,"E",2,"E",1985,"","private"
"2026/09/03","06196.5","H","IA","IA49","MT AYR","US","IOWA","RINGGOLD","RINGGOLD COUNTY",40,43,11.66,"N",40.71990555,94,13,20.5,"W",-94.22236111,1218,"E",NA,"",NA,"","private"
"2026/09/03","06199.","A","IA","MUT","MUSCATINE","US","IOWA","MUSCATINE","MUSCATINE MUNI",41,22,4.4,"N",41.36788888,91,8,53.6,"W",-91.14822222,547.2,"S",1,"W",2000,"KMUT","public"
"2026/09/03","06199.01","H","IA","8IA0","MUSCATINE","US","IOWA","MUSCATINE","UNITY HEALTHCARE",41,26,1.89,"N",41.43385833,91,3,18.88,"W",-91.05524444,651,"E",1,"E",1995,"","private"
"2026/09/03","06207.505","A","IA","IA26","NEMAHA","US","IOWA","SAC","DAVIS",42,29,59.41,"N",42.49983611,95,4,1.53,"W",-95.06709166,1309,"",NA,"",NA,"","private"
"2026/09/03","06216.01","H","IA","1IA5","NEVADA","US","IOWA","STORY","SCH",42,1,2.954,"N",42.01748722,93,27,10.763,"W",-93.45298972,995,"E",4,"E",1985,"","private"
"2026/09/03","06218.9","A","IA","7IA7","NEW HAMPTON","US","IOWA","CHICKASAW","MITCHELL FLD",43,5,0.045,"N",43.08334583,92,18,41.45,"W",-92.31151388,1173,"E",2,"E",1990,"","private"
"2026/09/03","06219.","A","IA","1Y5","NEW HAMPTON","US","IOWA","CHICKASAW","NEW HAMPTON MUNI",43,5,13.905,"N",43.08719583,92,20,35.637,"W",-92.3432325,1173,"S",3,"E",1985,"","public"
"2026/09/03","06219.01","H","IA","IA50","NEW HAMPTON","US","IOWA","CHICKASAW","MERCYONE NEW HAMPTON MEDICAL CENTER",43,3,48.06,"N",43.06335,92,19,19.41,"W",-92.32205833,1159,"E",0,"E",2010,"","private"
"2026/09/03","06221.","H","IA","5IA0","NEWTON","US","IOWA","JASPER","SKIFF MEDICAL CENTER",41,42,13.22,"N",41.70367222,93,3,5.81,"W",-93.05161388,947,"E",3,"E",1990,"","private"
"2026/09/03","06221.1","A","IA","TNU","NEWTON","US","IOWA","JASPER","NEWTON MUNI-EARL JOHNSON FLD",41,40,27.948,"N",41.67443,93,1,18.222,"W",-93.02172833,952.5,"S",0,"E",2015,"KTNU","public"
"2026/09/03","06224.1","A","IA","05IA","NORA SPRINGS","US","IOWA","CERRO GORDO","SPOTTS FLD",43,8,16.335,"N",43.13787083,93,4,6.03,"W",-93.06834166,1155,"E",3,"E",1985,"","private"
"2026/09/03","06224.7","A","IA","5D2","NORTHWOOD","US","IOWA","WORTH","NORTHWOOD MUNI",43,26,55.6,"N",43.44877777,93,12,6,"W",-93.20166666,1226,"S",3,"E",1985,"","public"
"2026/09/03","06224.71","A","IA","IA51","NORTHWOOD","US","IOWA","WORTH","HOLT FARMS",43,25,36.54,"N",43.42681666,93,16,24.785,"W",-93.27355138,1274,"E",NA,"",NA,"","private"
"2026/09/03","06224.72","A","IA","IA07","NORTHWOOD","US","IOWA","WORTH","LOKEN FARM",43,27,5.96,"N",43.45165555,93,19,5.9,"W",-93.31830555,1259,"E",NA,"",NA,"","private"
"2026/09/03","06230.","A","IA","IA01","OAKLAND","US","IOWA","POTTAWATTAMIE","RIDGE",41,21,4.974,"N",41.35138166,95,27,59.008,"W",-95.46639111,1300,"E",6,"E",1985,"","private"
"2026/09/03","06233.","A","IA","OLZ","OELWEIN","US","IOWA","FAYETTE","OELWEIN MUNI",42,40,51.3282,"N",42.6809245,91,58,27.8234,"W",-91.97439538,1076.3,"S",2,"E",1985,"KOLZ","public"
"2026/09/03","06233.1","H","IA","IA57","OELWEIN","US","IOWA","FAYETTE","MERCY HOSPITAL",42,40,32.79,"N",42.675775,91,54,6.11,"W",-91.90169722,1119,"E",3,"E",1985,"","private"
"2026/09/03","06244.11","H","IA","2IA8","ONAWA","US","IOWA","MONONA","BURGESS HEALTH CENTER",42,1,34.84,"N",42.02634444,96,6,22.5,"W",-96.10625,1049,"E",6,"E",1985,"","private"
"2026/09/03","06248.905","H","IA","IA14","ORIENT","US","IOWA","ADAIR","PETTER",41,14,1.75,"N",41.23381944,94,21,22.18,"W",-94.35616111,1332,"E",NA,"",NA,"","private"
"2026/09/03","06253.7","A","IA","D02","OSAGE","US","IOWA","MITCHELL","OSAGE MUNI",43,17,32.4,"N",43.29233333,92,47,44.2,"W",-92.79561111,1168,"S",3,"E",1985,"","public"
"2026/09/03","06254.2","H","IA","6IA9","OSCEOLA","US","IOWA","CLARKE","CLARKE COUNTY HOSPITAL",41,1,33,"N",41.02583333,93,45,58.8,"W",-93.76633333,1095,"E",1,"E",2020,"","private"
"2026/09/03","06254.21","A","IA","I75","OSCEOLA","US","IOWA","CLARKE","OSCEOLA MUNI",41,3,8,"N",41.05222222,93,41,20.9,"W",-93.68913888,1115.2,"S",3,"E",2000,"","public"
"2026/09/03","06255.01","A","IA","IA63","OSKALOOSA","US","IOWA","MAHASKA","EDGREN",41,15,30.175,"N",41.25838194,92,33,5.425,"W",-92.55150694,840,"E",3,"E",1985,"","private"
"2026/09/03","06255.011","H","IA","IA34","OSKALOOSA","US","IOWA","MAHASKA","MAHASKA COUNTY HOSPITAL",41,17,58.69,"N",41.29963611,92,37,43.83,"W",-92.62884166,829,"E",4,"E",1990,"","private"
"2026/09/03","06255.1","A","IA","OOA","OSKALOOSA","US","IOWA","MAHASKA","OSKALOOSA MUNI",41,13,34,"N",41.22611111,92,29,37.8,"W",-92.49383333,840.2,"S",1,"E",2010,"KOOA","public"
"2026/09/03","06258.","A","IA","OTM","OTTUMWA","US","IOWA","WAPELLO","OTTUMWA RGNL",41,6,26,"N",41.10722222,92,26,49.8,"W",-92.44716666,845.6,"S",1,"W",2025,"KOTM","public"
"2026/09/03","06258.01","H","IA","3IA6","OTTUMWA","US","IOWA","WAPELLO","OTTUMWA HOSPITAL",41,1,44.31,"N",41.028975,92,23,28.89,"W",-92.39135833,820,"E",5,"E",2025,"","private"
"2026/09/03","06260.","A","IA","IA24","OXFORD","US","IOWA","JOHNSON","GREEN CASTLE",41,45,28.9,"N",41.75802777,91,43,15.425,"W",-91.72095138,756,"E",2,"E",1985,"","private"
"2026/09/03","06265.","A","IA","04IA","PACKWOOD","US","IOWA","JEFFERSON","MIDDLEKOOP",41,5,18.061,"N",41.08835027,92,3,16.633,"W",-92.05462027,801,"S",3,"E",1985,"","private"
"2026/09/03","06268.","A","IA","1Y9","PAULLINA","US","IOWA","O BRIEN","PAULLINA MUNI",42,59,16.4,"N",42.98788888,95,39,52.1,"W",-95.66447222,1385,"E",6,"E",1985,"","public"
"2026/09/03","06271.1","A","IA","PEA","PELLA","US","IOWA","MARION","PELLA MUNI",41,24,4.4,"N",41.40122222,92,56,45.1,"W",-92.94586111,885,"S",2,"E",2000,"KPEA","public"
"2026/09/03","06271.11","H","IA","7IA9","PELLA","US","IOWA","MARION","PELLA RGNL HEALTH CENTER",41,24,45.81,"N",41.412725,92,54,44.47,"W",-92.91235277,836,"E",3,"E",1995,"","private"
"2026/09/03","06273.","A","IA","PRO","PERRY","US","IOWA","DALLAS","PERRY MUNI",41,49,35.2,"N",41.82644444,94,9,34.4,"W",-94.15955555,1013.1,"S",2,"E",2010,"KPRO","public"
"2026/09/03","06277.","A","IA","POH","POCAHONTAS","US","IOWA","POCAHONTAS","POCAHONTAS MUNI",42,44,34.4,"N",42.74288888,94,38,50.5,"W",-94.64736111,1225.5,"S",2,"E",2010,"KPOH","public"
"2026/09/03","06277.41","H","IA","IA96","PRIMGHAR","US","IOWA","O BRIEN","MERCY ONE PRIMGHAR MEDICAL CENTER",43,5,18.28,"N",43.08841111,95,37,26.56,"W",-95.62404444,1520,"E",6,"E",1985,"","private"
"2026/09/03","06278.","A","IA","47IA","RADCLIFFE","US","IOWA","HARDIN","DRAKE",42,19,3.05,"N",42.31751388,93,24,54.585,"W",-93.4151625,1179,"S",4,"E",1985,"","private"
"2026/09/03","06283.","A","IA","RDK","RED OAK","US","IOWA","MONTGOMERY","RED OAK MUNI",41,0,39,"N",41.01083333,95,15,31.9,"W",-95.25886111,1045,"S",4,"E",2000,"KRDK","public"
"2026/09/03","06283.01","H","IA","IA91","RED OAK","US","IOWA","MONTGOMERY","MONTGOMERY COUNTY MEML",41,1,39.03,"N",41.02750833,95,12,51.36,"W",-95.21426666,1181,"E",6,"E",1990,"","private"
"2026/09/03","06288.","A","IA","8Y8","RINGSTED","US","IOWA","EMMET","PELTZ FLD",43,15,57.5,"N",43.26597222,94,33,45.035,"W",-94.56250972,1280,"E",NA,"",NA,"","public"
"2026/09/03","06290.16","A","IA","8IA8","RIVERSIDE","US","IOWA","WASHINGTON","PFEIFER FLD",41,27,17.42,"N",41.45483888,91,37,2.32,"W",-91.61731111,715,"E",NA,"",NA,"","private"
"2026/09/03","06292.1","A","IA","RRQ","ROCK RAPIDS","US","IOWA","LYON","ROCK RAPIDS MUNI",43,27,7.996,"N",43.45222111,96,10,47.197,"W",-96.17977694,1363,"S",5,"E",2000,"KRRQ","public"
"2026/09/03","06292.21","H","IA","IA39","ROCK RAPIDS","US","IOWA","LYON","MERRILL PIONEER COMMUNITY HOSPITAL",43,25,18.7,"N",43.42186111,96,10,44.8,"W",-96.17911111,1397,"E",NA,"",NA,"","private"
"2026/09/03","06296.","H","IA","8IA1","ROCK VALLEY","US","IOWA","SIOUX","HEGG MEML HOSPITAL",43,12,4.39,"N",43.20121944,96,17,0.78,"W",-96.28355,1268,"E",5,"E",1995,"","private"
"2026/09/03","06298.12","A","IA","2Y4","ROCKWELL CITY","US","IOWA","CALHOUN","ROCKWELL CITY MUNI",42,23,16.16,"N",42.38782222,94,37,8.05,"W",-94.61890277,1215.9,"S",5,"E",1985,"","public"
"2026/09/03","06301.4","A","IA","34IA","RUSSELL","US","IOWA","LUCAS","BECK",40,59,50.17,"N",40.99726944,93,9,20.32,"W",-93.15564444,1023,"E",NA,"",NA,"","private"
"2026/09/03","06304.","A","IA","SKI","SAC CITY","US","IOWA","SAC","SAC CITY MUNI",42,22,44.6,"N",42.37905555,94,58,46.6,"W",-94.97961111,1249.5,"S",4,"E",1995,"KSKI","public"
"2026/09/03","06304.01","H","IA","6IA1","SAC CITY","US","IOWA","SAC","LORING HOSPITAL",42,25,7.96,"N",42.41887777,94,58,42.12,"W",-94.97836666,1219,"E",5,"E",1990,"","private"
"2026/09/03","06313.5","A","IA","07IA","SHAMBAUGH","US","IOWA","PAGE","HOSKINS LANDING",40,38,52.395,"N",40.6478875,95,1,16.86,"W",-95.02135,971,"E",NA,"",NA,"","private"
"2026/09/03","06317.75","A","IA","IA94","SHEFFIELD","US","IOWA","FRANKLIN","SJ AIRFIELD",42,52,50.33,"N",42.88064722,93,18,54.685,"W",-93.31519027,1209,"",NA,"",NA,"","private"
"2026/09/03","06322.","A","IA","SHL","SHELDON","US","IOWA","O BRIEN","SHELDON RGNL",43,12,30.2,"N",43.20838888,95,50,0.3,"W",-95.83341666,1419.2,"S",5,"E",1995,"KSHL","public"
"2026/09/03","06327.","A","IA","SDA","SHENANDOAH","US","IOWA","FREMONT","SHENANDOAH MUNI",40,45,5.714,"N",40.75158722,95,24,49.047,"W",-95.41362416,971.1,"S",5,"E",1995,"KSDA","public"
"2026/09/03","06327.01","H","IA","23IA","SHENANDOAH","US","IOWA","PAGE","SHENANDOAH HOSPITAL",40,45,9.98,"N",40.75277222,95,22,7.95,"W",-95.368875,1039,"E",5,"E",1995,"","private"
"2026/09/03","06334.","A","IA","ISB","SIBLEY","US","IOWA","OSCEOLA","SIBLEY MUNI",43,22,9.67,"N",43.36935277,95,45,34.7,"W",-95.75963888,1537.7,"E",2,"E",2020,"KISB","public"
"2026/09/03","06334.01","H","IA","IA40","SIBLEY","US","IOWA","OSCEOLA","OSCEOLA REGIONAL HEALTH CENTER",43,24,34.76,"N",43.40965555,95,44,35.95,"W",-95.74331944,1537,"E",6,"E",1985,"","private"
"2026/09/03","06336.","A","IA","29IA","SIDNEY","US","IOWA","FREMONT","HILLTOP",40,45,22.555,"N",40.75626527,95,37,24.53,"W",-95.62348055,1120,"E",NA,"",NA,"","private"
"2026/09/03","06336.16","A","IA","IA02","SIDNEY","US","IOWA","FREMONT","PARADISE MOUNTAIN",40,44,52.78,"N",40.74799444,95,40,15.345,"W",-95.67092916,1155,"",NA,"",NA,"","private"
"2026/09/03","06338.11","H","IA","83IA","SIGOURNEY","US","IOWA","KEOKUK","KEOKUK COUNTY HEALTH CENTER",41,19,20.76,"N",41.32243333,92,12,24.25,"W",-92.20673611,753,"E",NA,"",NA,"","private"
"2026/09/03","06340.08","H","IA","IA06","SIOUX CENTER","US","IOWA","SIOUX","SIOUX CENTER HEALTH",43,4,7.58,"N",43.06877222,96,9,33.33,"W",-96.15925833,1397,"E",NA,"",NA,"","private"
"2026/09/03","06341.","A","IA","SUX","SIOUX CITY","US","IOWA","WOODBURY","SIOUX GATEWAY/BRIG GENERAL BUD DAY FLD",42,24,4.7,"N",42.40130555,96,23,3.9,"W",-96.38441666,1098.5,"S",3,"E",2020,"KSUX","public"
"2026/09/03","06341.03","H","IA","5IA2","SIOUX CITY","US","IOWA","WOODBURY","MERCY ONE MEDICAL CENTER NR 2",42,29,50.05,"N",42.49723611,96,24,5.15,"W",-96.40143055,1170,"E",6,"E",1985,"","private"
"2026/09/03","06341.05","H","IA","6IA3","SIOUX CITY","US","IOWA","WOODBURY","ST LUKE'S MEDICAL CENTER",42,31,12.42,"N",42.52011666,96,24,23.22,"W",-96.40645,1286,"E",5,"E",1995,"","private"
"2026/09/03","06348.","A","IA","SPW","SPENCER","US","IOWA","CLAY","SPENCER MUNI",43,9,56.347,"N",43.16565194,95,12,10.055,"W",-95.20279305,1338.9,"S",5,"E",1985,"KSPW","public"
"2026/09/03","06348.01","H","IA","1IA3","SPENCER","US","IOWA","CLAY","SPENCER MUNI HOSPITAL",43,9,1.0327,"N",43.15028686,95,8,33.9573,"W",-95.14276591,1314,"S",5,"E",1985,"","private"
"2026/09/03","06350.01","H","IA","IA99","SPIRIT LAKE","US","IOWA","DICKINSON","LAKES RGNL HEALTHCARE",43,25,1.399,"N",43.41705527,95,7,30.499,"W",-95.12513861,1462,"E",5,"E",1985,"","private"
"2026/09/03","06350.11","A","IA","0F3","SPIRIT LAKE","US","IOWA","DICKINSON","SPIRIT LAKE MUNI",43,23,14.715,"N",43.38742083,95,8,22.085,"W",-95.13946805,1434,"S",5,"E",1985,"","public"
